C_gbcode,C_source,N_pinyin,N_local,H,A,change,P,fromdate,todate
512228,GB,Wuxi,Wuxi,6,5,,0,19820101,19921210
512229,GB,Chengkou,Chengkou,6,5,,0,19820101,19921210
512300,GB,Fuling diqu,Fuling diqu,0,0,,6,19820101,19880517
512300,GB,Fuling diqu,Fuling diqu,0,0,T,6,19880518,19941231
512301,GB,Fuling shi,Fuling shi,6,3,CA,0,19830909,19941231
512302,CM,Nanchuan shi,Nanchuan shi,6,3,CA,0,19940405,19941231
512321,GB,Fuling,Fuling,6,5,,0,19820101,19830908
512322,GB,Dianjiang,Dianjiang,6,5,,0,19820101,19941231
512323,GB,Nanchuan,Nanchuan,6,5,,0,19820101,19940404
512324,GB,Fengdu,Fengdu,6,5,,0,19820101,19941231
512325,GB,Shizhu Tujiazu zizhixian,Shizhu Tujiazu zizhixian,6,6,A,0,19831114,19880517
512325,GB,Shizhu,Shizhu,6,5,,0,19820101,19831113
512326,GB,Wulong,Wulong,6,5,,0,19820101,19941231
512327,GB,Pengshui,Pengshui,6,6,A,0,19831114,19880517
512327,GB,Pengshui,Pengshui,6,5,,0,19820101,19831113
512328,GB,Qianjiang Tujiazu-Miaozu zizhixian,Qianjiang Tujiazu-Miaozu zizhixian,6,6,A,0,19831114,19880517
512328,GB,Qianjiang,Qianjiang,6,5,,0,19820101,19831113
512329,GB,Youyang,Youyang,6,5,,0,19820101,19830403
512329,GB,Youyang Tujiazu-Miaozu zizhixian,Youyang Tujiazu-Miaozu zizhixian,6,6,A,0,19830404,19880517
512330,GB,Xiushan Tujiazu-Miaozu zizhixian,Xiushan Tujiazu-Miaozu zizhixian,6,6,A,0,19830404,19880517
512330,GB,Xiushan,Xiushan,6,5,,0,19820101,19830403
512400,GB,Neijiang diqu,Neijiang diqu,0,0,,6,19820101,19850210
512401,GB,Neijiang shi,Neijiang shi,6,3,,0,19820101,19850210
512421,GB,Neijiang,Neijiang,6,5,,0,19820101,19850210
512422,GB,Zizhong,Zizhong,6,5,,0,19820101,19850210
512423,GB,Ziyang,Ziyang,6,5,,0,19820101,19850210
512424,GB,Jianyang,Jianyang,6,5,,0,19820101,19850210
512425,GB,Weiyuan,Weiyuan,6,5,,0,19820101,19850210
512426,GB,Longchang,Longchang,6,5,,0,19820101,19850210
512427,GB,Anyue,Anyue,6,5,,0,19820101,19850210
512428,GB,Lezhi,Lezhi,6,5,,0,19820101,19850210
512500,GB,Yibin diqu,Yibin diqu,0,0,T,6,19830303,19850603
512500,GB,Yibin diqu,Yibin diqu,0,0,T,6,19850604,19941231
512500,GB,Yibin diqu,Yibin diqu,0,0,,6,19820101,19830302
512501,GB,Yibin shi,Yibin shi,6,3,,0,19820101,19941231
512502,GB,Luzhou shi,Luzhou shi,6,3,,0,19820101,19830302
512521,GB,Lu xian,Lu xian,6,5,,0,19820101,19830302
512522,GB,Fushun,Fushun,6,5,,0,19820101,19830302
512523,GB,Hejiang,Hejiang,6,5,,0,19820101,19830302
512524,GB,Naxi,Naxi,6,5,,0,19820101,19830302
512525,GB,Xuyong,Xuyong,6,5,,0,19820101,19850603
512526,GB,Gulin,Gulin,6,5,,0,19820101,19850603
512527,GB,Yibin,Yibin,6,5,,0,19820101,19941231
512528,GB,Nanxi,Nanxi,6,5,,0,19820101,19941231
512529,GB,Jiang`an,Jiang`an,6,5,,0,19820101,19941231
512530,GB,Changning,Changning,6,5,,0,19820101,19941231
512531,GB,Gao xian,Gao xian,6,5,,0,19820101,19941231
512532,GB,Junlian,Junlian,6,5,,0,19820101,19941231
512533,GB,Gong xian,Gong xian,6,5,,0,19820101,19941231
512534,GB,Xingwen,Xingwen,6,5,,0,19820101,19941231
512535,GB,Pingshan,Pingshan,6,5,,0,19820101,19941231
512600,GB,Leshan diqu,Leshan diqu,0,0,T,6,19840409,19850210
512600,GB,Leshan diqu,Leshan diqu,0,0,,6,19820101,19840408
512601,GB,Leshan shi,Leshan shi,6,3,,0,19820101,19850210
512621,GB,Renshou,Renshou,6,5,,0,19820101,19850210
512622,GB,Meishan,Meishan,6,5,,0,19820101,19850210
512623,GB,Qianwei,Qianwei,6,5,,0,19820101,19850210
512624,GB,Jingyan,Jingyan,6,5,,0,19820101,19850210
512625,GB,Emei,Emei,6,5,,0,19820101,19850210
512626,GB,Jiajiang,Jiajiang,6,5,,0,19820101,19850210
512627,GB,Hongya,Hongya,6,5,,0,19820101,19850210
512628,GB,Pengshan,Pengshan,6,5,,0,19820101,19850210
512629,GB,Muchuan,Muchuan,6,5,,0,19820101,19850210
512630,GB,Qingshen,Qingshen,6,5,,0,19820101,19850210
512631,GB,Danleng,Danleng,6,5,,0,19820101,19850210
512632,GB,Ebian,Ebian,7,5,,0,19820101,19840408
512632,GB,Ebian Yizu zizhixian,Ebian Yizu zizhixian,6,6,HA,0,19840409,19850210
512633,GB,Mabian,Mabian,7,5,,0,19820101,19840408
512633,GB,Mabian Yizu zizhixian,Mabian Yizu zizhixian,6,6,HA,0,19840409,19850210
512634,GB,Jinkouhe Gongnongqu,Jinkouhe Gongnongqu,6,9,,0,19820101,19850210
512700,GB,Wenjiang diqu,Wenjiang diqu,0,0,,6,19820101,19830302
512721,GB,Wenjiang,Wenjiang,6,5,,0,19820101,19830302
512722,GB,Pi xian,Pi xian,6,5,,0,19820101,19830302
512723,GB,Xindu,Xindu,6,5,,0,19820101,19830302
512724,GB,Guanghan,Guanghan,6,5,,0,19820101,19830817
512725,GB,Shifang,Shifang,6,5,,0,19820101,19830817
512726,GB,Peng xian,Peng xian,6,5,,0,19820101,19830302
512727,GB,Guan xian,Guan xian,6,5,,0,19820101,19830302
512728,GB,Chongqing,Chongqing,6,5,,0,19820101,19830302
512729,GB,Dayi,Dayi,6,5,,0,19820101,19830302
512730,GB,Qionglai,Qionglai,6,5,,0,19820101,19830302
512731,GB,Pujiang,Pujiang,6,5,,0,19820101,19830302
512732,GB,Xinjin,Xinjin,6,5,,0,19820101,19830302
512800,GB,Mianyang diqu,Mianyang diqu,0,0,,6,19820101,19830817
512800,GB,Mianyang diqu,Mianyang diqu,0,0,T,6,19830818,19850207
512801,GB,Mianyang shi,Mianyang shi,6,3,,0,19820101,19850207
512821,GB,Deyang,Deyang,6,5,,0,19820101,19830817
512822,GB,Mianzhu,Mianzhu,6,5,,0,19820101,19830817
512823,GB,An xian,An xian,6,5,,0,19820101,19850207
512824,GB,Jiangyou,Jiangyou,6,5,,0,19820101,19850207
512825,GB,Zitong,Zitong,6,5,,0,19820101,19850207
512826,GB,Jiange,Jiange,6,5,,0,19820101,19850207
512827,GB,Guangyuan,Guangyuan,6,5,,0,19820101,19850207
512828,GB,Wangcang,Wangcang,6,5,,0,19820101,19850207
512829,GB,Qingchuan,Qingchuan,6,5,,0,19820101,19850207
512830,GB,Pingwu,Pingwu,6,5,,0,19820101,19850207
512831,GB,Beichuan,Beichuan,6,5,,0,19820101,19850207
512832,GB,Suining,Suining,6,5,,0,19820101,19850207
512833,GB,Santai,Santai,6,5,,0,19820101,19850207
512834,GB,Zhongjiang,Zhongjiang,6,5,,0,19820101,19830817
512835,GB,Pengxi,Pengxi,6,5,,0,19820101,19850207
512836,GB,Shehong,Shehong,6,5,,0,19820101,19850207
512837,GB,Yanting,Yanting,6,5,,0,19820101,19850207
512900,GB,Nanchong diqu,Nanchong diqu,0,0,T,6,19850909,19930701
512900,GB,Nanchong diqu,Nanchong diqu,0,0,,6,19820101,19850908
512901,GB,Nanchong shi,Nanchong shi,6,3,,0,19820101,19930701
512902,GB,Huaying shi,Huaying shi,6,3,CAN,0,19850204,19930701
512903,GB,Langzhong shi,Langzhong shi,6,3,CA,0,19910112,19930701
512921,GB,Nanchong,Nanchong,6,5,,0,19820101,19930701
512922,GB,Nanbu,Nanbu,6,5,,0,19820101,19930701
512923,GB,Yuechi,Yuechi,6,5,,0,19820101,19930701
512924,GB,Yingshan,Yingshan,6,5,,0,19820101,19930701
512925,GB,Guang`an,Guang`an,6,5,,0,19820101,19930701
512926,GB,Peng`an,Peng`an,6,5,,0,19820101,19930701
512927,GB,Yilong,Yilong,6,5,,0,19820101,19930701
512928,GB,Wusheng,Wusheng,6,5,,0,19820101,19930701
512929,GB,Xichong,Xichong,6,5,,0,19820101,19930701
512930,GB,Langzhong,Langzhong,6,5,,0,19820101,19910111
512931,GB,Cangxi,Cangxi,6,5,,0,19820101,19850908
512932,GB,Huayun Gongnongqu,Huayun Gongnongqu,6,9,,0,19820101,19850203
513000,GB,Daxian diqu,Daxian diqu,0,0,NT,6,19930705,19941231
513000,GB,Daxian diqu,Daxian diqu,0,0,T,6,19930702,19930704
513000,GB,Daxian diqu,Daxian diqu,0,0,,6,19820101,19930701
513001,GB,Daxian shi,Daxian shi,6,3,N,0,19930705,19941231
513001,GB,Daxian shi,Daxian shi,6,3,,0,19820101,19930704
513003,GB,Wanyuan shi,Wanyuan shi,6,3,CAT,0,19930714,19941231
513021,GB,Da xian,Da xian,6,5,,0,19820101,19941231
513022,GB,Xuanhan,Xuanhan,6,5,,0,19820101,19941231
513023,GB,Kaijiang,Kaijiang,6,5,,0,19820101,19941231
513024,GB,Wanyuan,Wanyuan,6,5,,0,19820101,19930713
513025,GB,Tongjiang,Tongjiang,6,5,,0,19820101,19930704
513026,GB,Nanjiang,Nanjiang,6,5,,0,19820101,19930704
513027,GB,Bazhong,Bazhong,6,5,,0,19820101,19930704
513028,GB,Pingchang,Pingchang,6,5,,0,19820101,19930704
513029,GB,Dazhu,Dazhu,6,5,,0,19820101,19941231
513030,GB,Qu xian,Qu xian,6,5,,0,19820101,19941231
513031,GB,Linshui,Linshui,6,5,,0,19820101,19941231
513032,GB,Baisha Gongnongqu,Baisha Gongnongqu,6,9,,0,19820101,19930713
513100,GB,Ya`an diqu,Ya`an diqu,0,0,,6,19820101,19941231
513101,GB,Ya`an shi,Ya`an shi,6,3,CA,0,19830909,19941231
513121,GB,Ya`an,Ya`an,6,5,,0,19820101,19830908
513122,GB,Mingshan,Mingshan,6,5,,0,19820101,19941231
513123,GB,Yingjing,Yingjing,6,5,,0,19820101,19941231
513124,GB,Hanyuan,Hanyuan,6,5,,0,19820101,19941231
513125,GB,Shimian,Shimian,6,5,,0,19820101,19941231
513126,GB,Tianquan,Tianquan,6,5,,0,19820101,19941231
513127,GB,Lushan,Lushan,6,5,,0,19820101,19941231
513128,GB,Baoxing,Baoxing,6,5,,0,19820101,19941231
513200,GB,Aba Zangzu Qiangzu zizhizhou,Aba Zangzu Qiangzu zizhizhou,0,0,N,7,19870724,19941231
513200,GB,Aba Zangzu zizhizhou,Aba Zangzu zizhizhou,0,0,,7,19820101,19870723
513221,GB,Wenchuan,Wenchuan,7,5,,0,19820101,19941231
513222,GB,Li xian,Li xian,7,5,,0,19820101,19941231
513223,GB,Maowen Qiangzu zizhixian,Maowen Qiangzu zizhixian,7,6,,0,19820101,19870723
513223,GB,Mao xian,Mao xian,7,5,NA,0,19870724,19941231
513224,GB,Songpan,Songpan,7,5,,0,19820101,19941231
513225,GB,Nanping,Nanping,7,5,,0,19820101,19941231
513226,GB,Jinchuan,Jinchuan,7,5,,0,19820101,19941231
513227,GB,Xiaojin,Xiaojin,7,5,,0,19820101,19941231
513228,GB,Heishui,Heishui,7,5,,0,19820101,19941231
513229,GB,Ma`erkang,Markam,7,5,,0,19820101,19941231
513230,GB,Rangtang,Zamtang,7,5,,0,19820101,19941231
513231,GB,Aba,Aba,7,5,,0,19820101,19941231
513232,GB,Ruo`ergai,Zoige,7,5,,0,19820101,19941231
513233,GB,Hongyuan,Hongyuan,7,5,,0,19820101,19941231
513300,GB,Ganzi Zangzu zizhizhou,Garze Zangzu zizhizhou,0,0,,7,19820101,19941231
513321,GB,Kangding,Kangding,7,5,,0,19820101,19941231
513322,GB,Luding,Luding,7,5,,0,19820101,19941231
513323,GB,Danba,Danba,7,5,,0,19820101,19941231
513324,GB,Jiulong,Jiulong,7,5,,0,19820101,19941231
513325,GB,Yajiang,Yajiang,7,5,,0,19820101,19941231
513326,GB,Daofu,Dawu,7,5,,0,19820101,19941231
513327,GB,Luhuo,Luhuo,7,5,,0,19820101,19941231
513328,GB,Ganzi,Garze,7,5,,0,19820101,19941231
513329,GB,Xinlong,Xinlong,7,5,,0,19820101,19941231
513330,GB,Dege,Dege,7,5,,0,19820101,19941231
513331,GB,Baiyu,Baiyu,7,5,,0,19820101,19941231
513332,GB,Shiqu,Serxu,7,5,,0,19820101,19941231
513333,GB,Seda,Sertar,7,5,,0,19820101,19941231
513334,GB,Litang,Litang,7,5,,0,19820101,19941231
513335,GB,Batang,Batang,7,5,,0,19820101,19941231
513336,GB,Xiangcheng,Xiangcheng,7,5,,0,19820101,19941231
513337,GB,Daocheng,Daocheng,7,5,,0,19820101,19941231
513338,GB,Derong,Derong,7,5,,0,19820101,19941231
513400,GB,Liangshan Yizu zizhizhou,Liangshan Yizu zizhizhou,0,0,,7,19820101,19941231
513401,GB,Xichang shi,Xichang shi,7,3,,0,19820101,19860605
513401,GB,Xichang shi,Xichang shi,7,3,T,0,19860606,19941231
513421,GB,Xichang,Xichang,7,5,,0,19820101,19860605
513422,GB,Muli Zangzu zizhixian,Muli Zangzu zizhixian,7,6,,0,19820101,19941231
513423,GB,Yanyuan,Yanyuan,7,5,,0,19820101,19941231
513424,GB,Dechang,Dechang,7,5,,0,19820101,19941231
513425,GB,Huili,Huili,7,5,,0,19820101,19941231
513426,GB,Huidong,Huidong,7,5,,0,19820101,19941231
513427,GB,Ningnan,Ningnan,7,5,,0,19820101,19941231
513428,GB,Puge,Puge,7,5,,0,19820101,19941231
513429,GB,Butuo,Butuo,7,5,,0,19820101,19941231
513430,GB,Jinyang,Jinyang,7,5,,0,19820101,19941231
513431,GB,Zhaojue,Zhaojue,7,5,,0,19820101,19941231
513432,GB,Xide,Xide,7,5,,0,19820101,19941231
513433,GB,Mianning,Mianning,7,5,,0,19820101,19941231
513434,GB,Yuexi,Yuexi,7,5,,0,19820101,19941231
513435,GB,Ganluo,Ganluo,7,5,,0,19820101,19941231
513436,GB,Meigu,Meigu,7,5,,0,19820101,19941231
513437,GB,Leibo,Leibo,7,5,,0,19820101,19941231
513500,GB,Qianjiang diqu,Qianjiang diqu,0,0,,6,19880518,19941231
513521,GB,Shizhu Tujiazu zizhixian,Shizhu Tujiazu zizhixian,6,6,CH,0,19880518,19941231
513522,GB,Xiushan Tujiazu Miaozu zizhixian,Xiushan Tujiazu Miaozu zizhixian,6,6,CH,0,19880518,19941231
513523,GB,Qianjiang Tujiazu Miaozu zizhixian,Qianjiang Tujiazu Miaozu zizhixian,6,6,CH,0,19880518,19941231
513524,GB,Youyang Tujiazu Miaozu zizhixian,Youyang Tujiazu Miaozu zizhixian,6,6,CH,0,19880518,19941231
513525,GB,Pengshui Miaozu Tujiazu zizhixian,Pengshui Miaozu Tujiazu zizhixian,6,6,CH,0,19880518,19941231
513600,GB,Guang`an diqu,Guang`an diqu,0,0,CHAT,6,19930702,19941231
513601,GB,Huaying shi,Huaying shi,9,3,CH,9,19930702,19941231
513621,GB,Guang`an,Guang`an,6,5,CH,0,19930702,19941231
513622,GB,Yuechi,Yuechi,6,5,CH,0,19930702,19941231
513623,GB,Wusheng,Wusheng,6,5,CH,0,19930702,19941231
513624,GB,Linshui,Linshui,6,5,CH,0,19930702,19941231
513700,GB,Bazhong diqu,Bazhong diqu,0,0,,6,19930705,19941231
513701,GB,Bazhong shi,Bazhong shi,6,3,CHA,0,19930705,19941231
513721,GB,Tongjiang,Tongjiang,6,5,CH,0,19930705,19941231
513722,GB,Nanjiang,Nanjiang,6,5,CH,0,19930705,19941231
513723,GB,Pingchang,Pingchang,6,5,CH,0,19930705,19941231
519001,GB,Guanghan shi,Guanghan shi,9,3,CHA,9,19880224,19901231
519002,GB,Jiangyou shi,Jiangyou shi,9,3,CHA,9,19880224,19901231
519003,GB,Dujiangyan shi,Dujiangyan shi,9,3,CHAN,9,19880303,19901231
519004,GB,Emeishan shi,Emeishan shi,9,3,CHAN,9,19880914,19901231
520100,GB,Guiyang shi,Guiyang shi,0,0,,4,19820101,19941231
520101,GB,Guiyang shixiaqu,Guiyang shixiaqu,4,1,,0,19840101,19941231
520101,CT,Guiyang shi,Guiyang shi,4,10,,0,19820101,19831231
520102,CT,Guiyang: Nanming qu,Guiyang: Nanming qu,4,2,,0,19820101,19831231
520102,GB,Guiyang: Nanming qu,Guiyang: Nanming qu,4,2,,0,19840101,19941231
520103,CT,Guiyang: Yunyan qu,Guiyang: Yunyan qu,4,2,,0,19820101,19831231
520103,GB,Guiyang: Yunyan qu,Guiyang: Yunyan qu,4,2,,0,19840101,19941231
520111,CT,Guiyang: Huaxi qu,Guiyang: Huaxi qu,4,2,,0,19820101,19831231
520111,GB,Guiyang: Huaxi qu,Guiyang: Huaxi qu,4,2,,0,19840101,19941231
520112,CT,Guiyang: Wudang qu,Guiyang: Wudang qu,4,2,,0,19820101,19831231
520112,GB,Guiyang: Wudang qu,Guiyang: Wudang qu,4,2,,0,19840101,19941231
520113,CT,Guiyang: Baiyun qu,Guiyang: Baiyun qu,4,2,,0,19820101,19831231
520113,GB,Guiyang: Baiyun qu,Guiyang: Baiyun qu,4,2,,0,19840101,19941231
520200,GB,Lupanshui shi,Lupanshui shi,0,0,,3,19820101,19941231
520201,GB,Zhongshan qu,Zhongshan qu,3,9,,0,19871215,19941231
520201,GB,Shuicheng tequ,Shuicheng tequ,3,9,,0,19820101,19871214
520202,GB,Panxian tequ,Panxian tequ,3,9,,0,19820101,19941231
520203,GB,Luzhi tequ,Luzhi tequ,3,9,,0,19820101,19941231
520221,GB,Shuicheng,Shuicheng,3,5,CAT,0,19871215,19941231
522100,GB,Zunyi diqu,Zunyi diqu,0,0,,6,19820101,19941231
522101,GB,Zunyi shi,Zunyi shi,6,3,,0,19820101,19941231
522102,GB,Chishui shi,Chishui shi,6,3,CA,0,19900930,19941231
522121,GB,Zunyi,Zunyi,6,5,,0,19820101,19941231
522122,GB,Tongzi,Tongzi,6,5,,0,19820101,19941231
522123,GB,Suiyang,Suiyang,6,5,,0,19820101,19941231
522124,GB,Zheng`an,Zheng`an,6,5,,0,19820101,19941231
522125,GB,Daozhen Yilaozu Miaozu zizhixian,Daozhen Yilaozu Miaozu zizhixian,6,6,A,0,19860909,19941231
522125,GB,Daozhen,Daozhen,6,5,,0,19820101,19860908
522126,GB,Wuchuan,Wuchuan,6,5,,0,19820101,19860820
522126,GB,Wuchuan Yilaozu Miaozu zizhixian,Wuchuan Yilaozu Miaozu zizhixian,6,6,A,0,19860821,19941231
522127,GB,Fenggang,Fenggang,6,5,,0,19820101,19941231
522128,GB,Meitan,Meitan,6,5,,0,19820101,19941231
522129,GB,Yuqing,Yuqing,6,5,,0,19820101,19941231
522130,GB,Renhuai,Renhuai,6,5,,0,19820101,19941231
522131,GB,Chishui,Chishui,6,5,,0,19820101,19900929
522132,GB,Xishui,Xishui,6,5,,0,19820101,19941231
522200,GB,Tongren diqu,Tongren diqu,0,0,,6,19820101,19941231
522201,GB,Tongren shi,Tongren shi,6,3,CA,0,19870821,19941231
522221,GB,Tongren,Tongren,6,5,,0,19820101,19870820
522222,GB,Jiangkou,Jiangkou,6,5,,0,19820101,19941231
522223,GB,Yuping,Yuping,6,5,,0,19820101,19830906
522223,GB,Yuping Dongzu zizhixian,Yuping Dongzu zizhixian,6,6,A,0,19830907,19941231
522224,GB,Shiqian,Shiqian,6,5,,0,19820101,19941231
522225,GB,Sinan,Sinan,6,5,,0,19820101,19941231
522226,GB,Yinjiang Tujiazu-Miaozu zizhixian,Yinjiang Tujiazu-Miaozu zizhixian,6,6,A,0,19861213,19941231
522226,GB,Yinjiang,Yinjiang,6,5,,0,19820101,19861212
522227,GB,Dejiang,Dejiang,6,5,,0,19820101,19941231
522228,GB,Yanhe,Yanhe,6,5,,0,19820101,19861006
522228,GB,Yanhe Tujiazu zizhixian,Yanhe Tujiazu zizhixian,6,6,A,0,19861007,19941231
522229,GB,Songtao Miaozu zizhixian,Songtao Miaozu zizhixian,6,6,,0,19820101,19941231
522230,GB,Wanshan Tequ,Wanshan Tequ,6,9,,0,19820101,19941231
522300,GB,Qianxi`nan Buyizu Miaozu zizhizhou,Qianxi`nan Buyizu Miaozu zizhizhou,0,0,,7,19820101,19941231
522301,GB,Xingyi shi,Xingyi shi,7,3,CA,0,19871106,19941231
522321,GB,Xingyi,Xingyi,7,5,,0,19820101,19871105
522322,GB,Xingren,Xingren,7,5,,0,19820101,19941231
522323,GB,Pu`an,Pu`an,7,5,,0,19820101,19941231
522324,GB,Qinglong,Qinglong,7,5,,0,19820101,19941231
522325,GB,Zhenfeng,Zhenfeng,7,5,,0,19820101,19941231
522326,GB,Wangmo,Wangmo,7,5,,0,19820101,19941231
522327,GB,Ceheng,Ceheng,7,5,,0,19820101,19941231
522328,GB,Anlong,Anlong,7,5,,0,19820101,19941231
522400,GB,Bijie diqu,Bijie diqu,0,0,,6,19820101,19941231
522401,GB,Bijie shi,Bijie shi,6,3,CA,0,19931210,19941231
522421,GB,Bijie,Bijie,6,5,,0,19820101,19931209
522422,GB,Dafang,Dafang,6,5,,0,19820101,19941231
522423,GB,Qianxi,Qianxi,6,5,,0,19820101,19941231
522424,GB,Jinsha,Jinsha,6,5,,0,19820101,19941231
522425,GB,Zhijin,Zhijin,6,5,,0,19820101,19941231
522426,GB,Nayong,Nayong,6,5,,0,19820101,19941231
522427,GB,Weining Yizu Huizu Miaozu zizhixian,Weining Yizu Huizu Miaozu zizhixian,6,6,,0,19820101,19941231
522428,GB,Hezhang,Hezhang,6,5,,0,19820101,19941231
522500,GB,Anshun diqu,Anshun diqu,0,0,,6,19820101,19941231
522501,GB,Anshun shi,Anshun shi,6,3,T,0,19900203,19941231
522501,GB,Anshun shi,Anshun shi,6,3,,0,19820101,19900202
522502,GB,Qingzhen shi,Qingzhen shi,6,3,CA,0,19921106,19941231
522521,GB,Anshun,Anshun,6,5,,0,19820101,19900202
522522,GB,Kaiyang,Kaiyang,6,5,,0,19820101,19941231
522523,GB,Xifeng,Xifeng,6,5,,0,19820101,19941231
522524,GB,Xiuwen,Xiuwen,6,5,,0,19820101,19941231
522525,GB,Qingzhen,Qingzhen,6,5,,0,19820101,19921105
522526,GB,Pingba,Pingba,6,5,,0,19820101,19941231
522527,GB,Puding,Puding,6,5,,0,19820101,19941231
522528,GB,Guanling Buyizu Miaozu zizhixian,Guanling Buyizu Miaozu zizhixian,6,6,,0,19820101,19941231
522529,GB,Zhenning Buyizu Miaozu zizhixian,Zhenning Buyizu Miaozu zizhixian,6,6,,0,19820101,19941231
522530,GB,Ziyun Miaozu Buyizu zizhixian,Ziyun Miaozu Buyizu zizhixian,6,6,,0,19820101,19941231
522600,GB,Qiandongnan Miaozu Dongzu zizhizhou,Qiandongnan Miaozu Dongzu zizhizhou,0,0,,7,19820101,19941231
522601,GB,Kaili shi,Kaili shi,7,3,CA,0,19830819,19941231
522621,GB,Kaili,Kaili,7,5,,0,19820101,19830818
522622,GB,Huangping,Huangping,7,5,,0,19820101,19941231
522623,GB,Shibing,Shibing,7,5,,0,19820101,19941231
522624,GB,Sansui,Sansui,7,5,,0,19820101,19941231
522625,GB,Zhenyuan,Zhenyuan,7,5,,0,19820101,19941231
522626,GB,Cengong,Cengong,7,5,,0,19820101,19941231
522627,GB,Tianzhu,Tianzhu,7,5,,0,19820101,19941231
522628,GB,Jinping,Jinping,7,5,,0,19820101,19941231
522629,GB,Jianhe,Jianhe,7,5,,0,19820101,19941231
522630,GB,Taijiang,Taijiang,7,5,,0,19820101,19941231
522631,GB,Liping,Liping,7,5,,0,19820101,19941231
522632,GB,Rongjiang,Rongjiang,7,5,,0,19820101,19941231
522633,GB,Congjiang,Congjiang,7,5,,0,19820101,19941231
522634,GB,Leishan,Leishan,7,5,,0,19820101,19941231
522635,GB,Majiang,Majiang,7,5,,0,19820101,19941231
522636,GB,Danzhai,Danzhai,7,5,,0,19820101,19941231
522700,GB,Qiannan Buyizu Miaozu zizhizhou,Qiannan Buyizu Miaozu zizhizhou,0,0,,7,19820101,19941231
522701,GB,Duyun shi,Duyun shi,7,3,T,0,19830819,19941231
522701,GB,Duyun shi,Duyun shi,7,3,,0,19820101,19830818
522721,GB,Duyun,Duyun,7,5,,0,19820101,19830818
522722,GB,Libo,Libo,7,5,,0,19820101,19941231
522723,GB,Guiding,Guiding,7,5,,0,19820101,19941231
522724,GB,Fuquan,Fuquan,7,5,,0,19820101,19941231
522725,GB,Weng`an,Weng`an,7,5,,0,19820101,19941231
522726,GB,Dushan,Dushan,7,5,,0,19820101,19941231
522727,GB,Pingtang,Pingtang,7,5,,0,19820101,19941231
522728,GB,Luodian,Luodian,7,5,,0,19820101,19941231
522729,GB,Changshun,Changshun,7,5,,0,19820101,19941231
522730,GB,Longli,Longli,7,5,,0,19820101,19941231
522731,GB,Huishui,Huishui,7,5,,0,19820101,19941231
522732,GB,Sandu Shuizu zizhixian,Sandu Shuizu zizhixian,7,6,,0,19820101,19941231
530100,GB,Kunming shi,Kunming shi,0,0,T,2,19830909,19941231
530100,GB,Kunming shi,Kunming shi,0,0,,2,19820101,19830908
530101,GB,Kunming shixiaqu,Kunming shixiaqu,2,1,C,0,19830909,19941231
530102,GB,Kunming: Wuhua qu,Kunming: Wuhua qu,2,2,,0,19840101,19941231
530102,CT,Kunming: Wuhua qu,Kunming: Wuhua qu,2,2,,0,19820101,19831231
530103,CT,Kunming: Panlong qu,Kunming: Panlong qu,2,2,,0,19820101,19831231
530103,GB,Kunming: Panlong qu,Kunming: Panlong qu,2,2,,0,19840101,19941231
530111,GB,Kunming: Guandu qu,Kunming: Guandu qu,2,2,,0,19840101,19941231
530111,CT,Kunming: Guandu qu,Kunming: Guandu qu,2,2,,0,19820101,19831231
530112,CT,Kunming: Xishan qu,Kunming: Xishan qu,2,2,,0,19820101,19831231
530112,GB,Kunming: Xishan qu,Kunming: Xishan qu,2,2,,0,19840101,19941231
530120,GB,Kunming shiqu,Kunming shiqu,2,1,,0,19820101,19830908
530121,GB,Chenggong,Chenggong,2,5,,0,19820101,19941231
530122,GB,Jinning,Jinning,2,5,,0,19820101,19941231
530123,GB,Anning,Anning,2,5,,0,19820101,19941231
530124,GB,Fumin,Fumin,2,5,,0,19820101,19941231
530125,GB,Yiliang,Yiliang,2,5,CH,0,19830909,19941231
530126,GB,Lu`nan Yizu zizhixian,Lu`nan Yizu zizhixian,2,6,CH,0,19830909,19941231
530127,GB,Songming,Songming,2,5,CH,0,19830909,19941231
530128,GB,Luquan Yizu Miaozu zizhixian,Luquan Yizu Miaozu zizhixian,2,6,A,0,19850611,19941231
530128,GB,Luquan,Luquan,2,5,CH,0,19830909,19850610
530200,GB,Dongchuan shi,Dongchuan shi,0,0,,5,19820101,19941231
530201,GB,Dongchuan shixiaqu,Dongchuan shixiaqu,5,10,,0,19840101,19941231
530201,GB,Dongchuan shi,Dongchuan shi,5,10,,0,19820101,19831231
532100,GB,Zhaotong diqu,Zhaotong diqu,0,0,,6,19820101,19941231
532101,GB,Zhaotong shi,Zhaotong shi,6,3,T,0,19830909,19941231
532101,GB,Zhaotong shi,Zhaotong shi,6,3,,0,19820101,19830908
532121,GB,Zhaotong,Zhaotong,6,5,,0,19820101,19830908
532122,GB,Ludian,Ludian,6,5,,0,19820101,19941231
532123,GB,Qiaojia,Qiaojia,6,5,,0,19820101,19941231
532124,GB,Yanjin,Yanjin,6,5,,0,19820101,19941231
532125,GB,Daguan,Daguan,6,5,,0,19820101,19941231
532126,GB,Yongshan,Yongshan,6,5,,0,19820101,19941231
532127,GB,Suijiang,Suijiang,6,5,,0,19820101,19941231
532128,GB,Zhenxiong,Zhenxiong,6,5,,0,19820101,19941231
